decade	Country	Number of Records	Year	child_mortality	child_mortality_rate	fertility	gdp	gdp_growth	life	pop_growth	population	region
01/01/1970	Antigua and Barbuda	1	01/01/1978	40.83	0.04083	2.239	6691	0.050227594	68.328	0.0033	70533	America
01/01/1970	Antigua and Barbuda	1	01/01/1979	39.16	0.03916	2.159	7536	0.126289045	68.602	-0.000113	70525	America
01/01/1980	Antigua and Barbuda	1	01/01/1980	37.53	0.03753	2.115	8169	0.083996815	68.873	-0.004211	70228	America
01/01/1980	Antigua and Barbuda	1	01/01/1981	36.01	0.03601	2.098	8689	0.063655282	69.141	-0.008387	69639	America
01/01/1980	Antigua and Barbuda	1	01/01/1982	34.55	0.03455	2.096	8827	0.01588215	69.408	-0.012005	68803	America
01/01/1980	Antigua and Barbuda	1	01/01/1983	33.16	0.03316	2.098	9540	0.080774895	69.671	-0.014694	67792	America
01/01/1980	Antigua and Barbuda	1	01/01/1984	31.83	0.03183	2.098	10388	0.088888889	69.931	-0.016093	66701	America
01/01/1980	Antigua and Barbuda	1	01/01/1985	30.54	0.03054	2.092	11383	0.095783596	70.186	-0.016297	65614	America
01/01/1980	Antigua and Barbuda	1	01/01/1986	29.32	0.02932	2.082	12600	0.106913819	70.435	-0.016384	64539	America
01/01/1980	Antigua and Barbuda	1	01/01/1987	28.14	0.02814	2.07	14027	0.113253968	70.675	-0.015944	63510	America
01/01/1980	Antigua and Barbuda	1	01/01/1988	27.01	0.02701	2.062	15441	0.100805589	70.907	-0.013242	62669	America
01/01/1980	Antigua and Barbuda	1	01/01/1989	25.93	0.02593	2.058	16611	0.075772295	71.132	-0.007611	62192	America
01/01/1990	Antigua and Barbuda	1	01/01/1990	25.5	0.0255	2.061	17154	0.032689182	71.351	0.000161	62202	America
01/01/1990	Antigua and Barbuda	1	01/01/1991	24.2	0.0242	2.073	17361	0.012067156	71.568	0.008874	62754	America
01/01/1990	Antigua and Barbuda	1	01/01/1992	23.1	0.0231	2.096	17226	-0.00777605	71.783	0.0167	63802	America
01/01/1990	Antigua and Barbuda	1	01/01/1993	21.9	0.0219	2.128	17753	0.030593289	72	0.022507	65238	America
01/01/1990	Antigua and Barbuda	1	01/01/1994	20.8	0.0208	2.166	18400	0.036444545	72.219	0.025399	66895	America
01/01/1990	Antigua and Barbuda	1	01/01/1995	19.7	0.0197	2.208	17167	-0.06701087	72.441	0.026116	68642	America
01/01/1990	Antigua and Barbuda	1	01/01/1996	18.8	0.0188	2.248	17830	0.038620609	72.664	0.02634	70450	America
01/01/1990	Antigua and Barbuda	1	01/01/1997	17.9	0.0179	2.281	18186	0.019966349	72.888	0.026572	72322	America
01/01/1990	Antigua and Barbuda	1	01/01/1998	17	0.017	2.304	18483	0.016331244	73.11	0.025829	74190	America
01/01/1990	Antigua and Barbuda	1	01/01/1999	16.2	0.0162	2.316	18780	0.01606882	73.329	0.024195	75985	America
01/01/2000	Antigua and Barbuda	1	01/01/2000	15.5	0.0155	2.316	19319	0.028700745	73.544	0.021991	77656	America
01/01/2000	Antigua and Barbuda	1	01/01/2001	14.8	0.0148	2.305	18388	-0.0481909	73.755	0.019432	79165	America
01/01/2000	Antigua and Barbuda	1	01/01/2002	14.1	0.0141	2.288	18676	0.015662389	73.96	0.016952	80507	America
01/01/2000	Antigua and Barbuda	1	01/01/2003	13.5	0.0135	2.268	19566	0.047654744	74.16	0.015017	81716	America
01/01/2000	Antigua and Barbuda	1	01/01/2004	12.9	0.0129	2.246	20395	0.042369416	74.355	0.01373	82838	America
01/01/2000	Antigua and Barbuda	1	01/01/2005	12.4	0.0124	2.224	21414	0.049963226	74.544	0.013013	83916	America
01/01/2000	Antigua and Barbuda	1	01/01/2006	11.8	0.0118	2.203	24016	0.121509293	74.729	0.012346	84952	America
01/01/2000	Antigua and Barbuda	1	01/01/2007	11.3	0.0113	2.183	26008	0.082944704	74.91	0.011571	85935	America
01/01/2000	Antigua and Barbuda	1	01/01/2008	10.9	0.0109	2.164	25736	-0.010458321	75.087	0.011008	86881	America
01/01/2000	Antigua and Barbuda	1	01/01/2009	10.4	0.0104	2.146	22389	-0.13005129	75.263	0.010601	87802	America
01/01/2010	Antigua and Barbuda	1	01/01/2010	9.9	0.0099	2.13	20567	-0.081379249	75.437	0.010341	88710	America
01/01/2010	Antigua and Barbuda	1	01/01/2011	9.5	0.0095	2.115	19988	-0.028151894	75.61	0.010168	89612	America
01/01/2010	Antigua and Barbuda	1	01/01/2012	9.1	0.0091	2.102	20577	0.029467681	75.783	0.010021	90510	America
01/01/2010	Antigua and Barbuda	1	01/01/2013	8.7	0.0087	2.089	20353	-0.010885941	75.954	0.009877	91404	America
01/01/1960	Argentina	1	01/01/1964	57.43	0.05743	3.068	8227		65.388		21966478	America
01/01/1960	Argentina	1	01/01/1965	57.43	0.05743	3.058	8818	0.071836635	65.481	0.01503	22296628	America
01/01/1960	Argentina	1	01/01/1966	58.63	0.05863	3.051	8709	-0.01236108	65.603	0.014593	22622012	America
01/01/1960	Argentina	1	01/01/1967	58.52	0.05852	3.048	8782	0.008382133	65.759	0.014275	22944941	America
01/01/1960	Argentina	1	01/01/1968	58.32	0.05832	3.049	9003	0.02516511	65.953	0.014304	23273148	America
01/01/1960	Argentina	1	01/01/1969	73.2	0.0732	3.056	9610	0.06742197	66.184	0.014773	23616971	America
01/01/1970	Argentina	1	01/01/1970	72.4	0.0724	3.073	9951	0.035483871	66.449	0.015514	23983358	America
01/01/1970	Argentina	1	01/01/1971	71.5	0.0715	3.104	10167	0.021706361	66.74	0.016376	24376109	America
01/01/1970	Argentina	1	01/01/1972	70.4	0.0704	3.148	10209	0.004131012	67.044	0.017061	24791983	America
01/01/1970	Argentina	1	01/01/1973	68.8	0.0688	3.203	10419	0.020570085	67.349	0.017354	25222223	America
01/01/1970	Argentina	1	01/01/1974	66.6	0.0666	3.264	10809	0.037431615	67.652	0.017125	25654154	America
01/01/1970	Argentina	1	01/01/1975	63.8	0.0638	3.321	10571	-0.022018688	67.95	0.01655	26078731	America
01/01/1970	Argentina	1	01/01/1976	60.2	0.0602	3.366	10408	-0.015419544	68.248	0.015874	26492716	America
01/01/1970	Argentina	1	01/01/1977	55.9	0.0559	3.391	10918	0.049000769	68.549	0.015342	26899177	America
01/01/1970	Argentina	1	01/01/1978	51.4	0.0514	3.391	10406	-0.046895036	68.856	0.015013	27303001	America
01/01/1970	Argentina	1	01/01/1979	47	0.047	3.368	10976	0.054776091	69.164	0.014973	27711808	America
01/01/1980	Argentina	1	01/01/1980	43.1	0.0431	3.325	10982	0.000546647	69.464	0.015128	28131040	America
01/01/1980	Argentina	1	01/01/1981	40	0.04	3.27	10221	-0.06929521	69.746	0.015304	28561561	America
01/01/1980	Argentina	1	01/01/1982	37.6	0.0376	3.213	9765	-0.04461403	70.004	0.015388	29001060	America
01/01/1980	Argentina	1	01/01/1983	35.8	0.0358	3.163	10030	0.027137737	70.235	0.01541	29447973	America
01/01/1980	Argentina	1	01/01/1984	34.4	0.0344	3.123	10102	0.007178465	70.439	0.015341	29899743	America
01/01/1980	Argentina	1	01/01/1985	33.1	0.0331	3.093	9262	-0.083151851	70.624	0.015201	30354240	America
01/01/1980	Argentina	1	01/01/1986	31.9	0.0319	3.073	9810	0.059166487	70.798	0.015047	30810984	America
01/01/1980	Argentina	1	01/01/1987	30.8	0.0308	3.056	9936	0.012844037	70.972	0.014891	31269799	America
01/01/1980	Argentina	1	01/01/1988	29.7	0.0297	3.037	9620	-0.031803543	71.156	0.014689	31729130	America
01/01/1980	Argentina	1	01/01/1989	28.6	0.0286	3.016	8820	-0.083160083	71.353	0.014436	32187173	America
01/01/1990	Argentina	1	01/01/1990	27.6	0.0276	2.989	8539	-0.03185941	71.566	0.014144	32642442	America
01/01/1990	Argentina	1	01/01/1991	26.6	0.0266	2.956	9333	0.092985127	71.791	0.013821	33093579	America
01/01/1990	Argentina	1	01/01/1992	25.7	0.0257	2.918	10130	0.085395907	72.024	0.01349	33540023	America
01/01/1990	Argentina	1	01/01/1993	24.8	0.0248	2.875	10602	0.046594274	72.257	0.013179	33982035	America
01/01/1990	Argentina	1	01/01/1994	24.1	0.0241	2.827	11108	0.047726844	72.489	0.012898	34420352	America
01/01/1990	Argentina	1	01/01/1995	23.4	0.0234	2.774	10673	-0.039160965	72.719	0.012632	34855160	America
01/01/1990	Argentina	1	01/01/1996	22.7	0.0227	2.717	11150	0.044692214	72.945	0.012393	35287113	America
01/01/1990	Argentina	1	01/01/1997	22	0.022	2.657	11935	0.070403587	73.169	0.012124	35714929	America
01/01/1990	Argentina	1	01/01/1998	21.4	0.0214	2.596	12268	0.027901131	73.39	0.011752	36134642	America
01/01/1990	Argentina	1	01/01/1999	20.8	0.0208	2.535	11722	-0.044506032	73.608	0.011246	36541029	America
01/01/2000	Argentina	1	01/01/2000	20.2	0.0202	2.477	11504	-0.018597509	73.822	0.010664	36930709	America
01/01/2000	Argentina	1	01/01/2001	19.7	0.0197	2.424	10875	-0.054676634	74.033	0.010057	37302116	America
01/01/2000	Argentina	1	01/01/2002	19.2	0.0192	2.379	9574	-0.119632184	74.24	0.009523	37657340	America
01/01/2000	Argentina	1	01/01/2003	18.6	0.0186	2.34	10318	0.077710466	74.444	0.009133	38001251	America
01/01/2000	Argentina	1	01/01/2004	17.9	0.0179	2.31	11135	0.079182012	74.645	0.008935	38340778	America
01/01/2000	Argentina	1	01/01/2005	17.1	0.0171	2.286	12039	0.081185451	74.843	0.008878	38681174	America
01/01/2000	Argentina	1	01/01/2006	16.4	0.0164	2.268	12913	0.072597392	75.036	0.008859	39023850	America
01/01/2000	Argentina	1	01/01/2007	15.8	0.0158	2.254	13873	0.074343685	75.225	0.008821	39368066	America
01/01/2000	Argentina	1	01/01/2008	15.4	0.0154	2.241	14646	0.055719743	75.41	0.008795	39714298	America
01/01/2000	Argentina	1	01/01/2009	15	0.015	2.228	14605	-0.002799399	75.592	0.008767	40062470	America
01/01/2010	Argentina	1	01/01/2010	14.6	0.0146	2.215	15765	0.079424855	75.772	0.008734	40412376	America
01/01/2010	Argentina	1	01/01/2011	14.2	0.0142	2.201	16972	0.076562004	75.95	0.008715	40764561	America
01/01/2010	Argentina	1	01/01/2012	13.8	0.0138	2.188	17101	0.007600754	76.128	0.008694	41118986	America
01/01/2010	Argentina	1	01/01/2013	13.3	0.0133	2.175	17629	0.030875387	76.305	0.008633	41473982	America
01/01/1960	Armenia	1	01/01/1964	66.85	0.06685	4.161	2823		67.714		2138133	Europe & Central Asia
01/01/1960	Armenia	1	01/01/1965	63.58	0.06358	3.979	2945	0.043216436	68.151	0.03111	2204650	Europe & Central Asia
01/01/1960	Armenia	1	01/01/1966	60.86	0.06086	3.788	3051	0.035993209	68.587	0.029404	2269475	Europe & Central Asia
01/01/1960	Armenia	1	01/01/1967	63.13	0.06313	3.606	3151	0.032776139	69.015	0.027825	2332624	Europe & Central Asia
01/01/1960	Armenia	1	01/01/1968	65.49	0.06549	3.447	3300	0.047286576	69.425	0.026584	2394635	Europe & Central Asia
01/01/1960	Armenia	1	01/01/1969	67.93	0.06793	3.314	3313	0.003939394	69.808	0.025781	2456370	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1970	70.47	0.07047	3.208	3533	0.066405071	70.143	0.025256	2518408	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1971	73.1	0.0731	3.118	3589	0.015850552	70.411	0.024812	2580894	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1972	75.83	0.07583	3.032	3571	-0.005015325	70.604	0.024244	2643464	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1973	78.66	0.07866	2.942	3832	0.073088771	70.722	0.023499	2705584	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1974	81.59	0.08159	2.846	3871	0.010177453	70.774	0.022513	2766495	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1975	84.64	0.08464	2.745	3810	-0.015758202	70.782	0.021383	2825650	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1976	87.8	0.0878	2.646	3917	0.02808399	70.782	0.020236	2882831	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1977	84.3	0.0843	2.555	3937	0.005105948	70.797	0.0192	2938181	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1978	81	0.081	2.479	3964	0.006858014	70.837	0.018301	2991954	Europe & Central Asia
01/01/1970	Armenia	1	01/01/1979	77.8	0.0778	2.421	3877	-0.021947528	70.896	0.017584	3044564	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1980	74.8	0.0748	2.385	3815	-0.015991746	70.936	0.016992	3096298	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1981	71.8	0.0718	2.373	3783	-0.008387942	70.909	0.016015	3145885	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1982	69.1	0.0691	2.381	3809	0.006872852	70.775	0.014938	3192877	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1983	66.4	0.0664	2.406	3862	0.013914413	70.518	0.014512	3239212	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1984	63.8	0.0638	2.441	3840	-0.00569653	70.149	0.014934	3287588	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1985	61.4	0.0614	2.481	3805	-0.009114583	69.697	0.015683	3339147	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1986	59	0.059	2.519	3890	0.022339028	69.204	0.017179	3396511	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1987	56.6	0.0566	2.549	3872	-0.004627249	68.731	0.017825	3457054	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1988	81.6	0.0816	2.566	3886	0.003615702	68.331	0.015442	3510439	Europe & Central Asia
01/01/1980	Armenia	1	01/01/1989	52	0.052	2.565	3889	0.000772002	68.037	0.009196	3542720	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1990	49.7	0.0497	2.538	3736	-0.039341733	67.877	0.000557	3544695	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1991	47.4	0.0474	2.482	3329	-0.108940043	67.864	-0.009209	3512051	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1992	45.1	0.0451	2.399	1973	-0.407329528	67.979	-0.017685	3449940	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1993	42.8	0.0428	2.295	1842	-0.066396351	68.199	-0.023063	3370373	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1994	40.6	0.0406	2.176	1988	0.079261672	68.513	-0.023687	3290540	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1995	38.6	0.0386	1.8	2169	0.091046278	68.91	-0.020473	3223173	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1996	36.7	0.0367	1.8	2333	0.075610881	69.376	-0.015819	3172185	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1997	34.9	0.0349	1.7	2438	0.045006429	69.891	-0.011774	3134836	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1998	33.2	0.0332	1.5	2636	0.08121411	70.43	-0.008209	3109101	Europe & Central Asia
01/01/1990	Armenia	1	01/01/1999	31.6	0.0316	1.4	2740	0.039453718	70.971	-0.005943	3090624	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2000	30.1	0.0301	1.3	2919	0.065328467	71.494	-0.0047	3076098	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2001	28.6	0.0286	1.2	3214	0.101062008	71.981	-0.003344	3065810	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2002	27.2	0.0272	1.2	3654	0.136901058	72.43	-0.001547	3061067	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2003	25.9	0.0259	1.4	4182	0.144499179	72.836	-0.000168	3060554	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2004	24.6	0.0246	1.4	4635	0.108321377	73.192	0.000672	3062612	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2005	23.3	0.0233	1.4	5297	0.142826321	73.491	0.001091	3065954	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2006	22.2	0.0222	1.3	6020	0.136492354	73.73	0.001269	3069844	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2007	21.1	0.0211	1.4	6877	0.142358804	73.92	0.001413	3074181	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2008	20	0.02	1.4	7383	0.073578595	74.07	0.001596	3079087	Europe & Central Asia
01/01/2000	Armenia	1	01/01/2009	19	0.019	1.6	6358	-0.138832453	74.191	0.001914	3084979	Europe & Central Asia
01/01/2010	Armenia	1	01/01/2010	18	0.018	1.55	6508	0.023592325	74.291	0.002299	3092072	Europe & Central Asia
01/01/2010	Armenia	1	01/01/2011	17.2	0.0172	1.5	6812	0.046711739	74.381	0.00264	3100236	Europe & Central Asia
01/01/2010	Armenia	1	01/01/2012	16.3	0.0163	1.739	7291	0.070317087	74.469	0.002818	3108972	Europe & Central Asia
01/01/2010	Armenia	1	01/01/2013	15.5	0.0155	1.74	7527	0.032368674	74.561	0.002814	3117722	Europe & Central Asia
01/01/1960	Aruba	1	01/01/1964		0	4.059	5505		67.113		57031	America
01/01/1960	Aruba	1	01/01/1965		0	3.842	5642	0.024886467	67.435	0.005804	57362	America
01/01/1960	Aruba	1	01/01/1966		0	3.625	5783	0.024991138	67.762	0.006136	57714	America
01/01/1960	Aruba	1	01/01/1967		0	3.417	5927	0.024900571	68.095	0.005856	58052	America
01/01/1960	Aruba	1	01/01/1968		0	3.226	6075	0.024970474	68.436	0.005788	58388	America
01/01/1960	Aruba	1	01/01/1969		0	3.054	6227	0.025020576	68.784	0.005772	58725	America
01/01/1970	Aruba	1	01/01/1970		0	2.908	6382	0.024891601	69.14	0.005807	59066	America
01/01/1970	Aruba	1	01/01/1971		0	2.788	6904	0.081792542	69.498	0.006315	59439	America
01/01/1970	Aruba	1	01/01/1972		0	2.691	7470	0.08198146	69.851	0.006898	59849	America
01/01/1970	Aruba	1	01/01/1973		0	2.613	8084	0.082195448	70.192	0.0065	60238	America
01/01/1970	Aruba	1	01/01/1974		0	2.552	8756	0.083127165	70.519	0.004748	60524	America
01/01/1970	Aruba	1	01/01/1975		0	2.506	9493	0.084170854	70.834	0.002148	60654	America
01/01/1970	Aruba	1	01/01/1976		0	2.472	10305	0.085536711	71.14	-0.001072	60589	America
01/01/1970	Aruba	1	01/01/1977		0	2.446	11197	0.086559922	71.441	-0.003681	60366	America
01/01/1970	Aruba	1	01/01/1978		0	2.425	12166	0.086541038	71.737	-0.004274	60108	America
01/01/1970	Aruba	1	01/01/1979		0	2.408	13194	0.084497781	72.023	-0.00213	59980	America
01/01/1980	Aruba	1	01/01/1980	26.34	0.02634	2.392	14273	0.081779597	72.294	0.001984	60099	America
01/01/1980	Aruba	1	01/01/1981	25.4	0.0254	2.377	15377	0.07734884	72.539	0.007837	60570	America
01/01/1980	Aruba	1	01/01/1982	24.6	0.0246	2.364	16508	0.073551408	72.752	0.012828	61347	America
01/01/1980	Aruba	1	01/01/1983	23.96	0.02396	2.353	17725	0.073721832	72.929	0.014035	62208	America
01/01/1980	Aruba	1	01/01/1984	23.48	0.02348	2.342	19124	0.078928068	73.071	0.010047	62833	America
01/01/1980	Aruba	1	01/01/1985	23.14	0.02314	2.332	20789	0.087063376	73.181	0.003135	63030	America
01/01/1980	Aruba	1	01/01/1986	22.91	0.02291	2.32	22827	0.098032613	73.262	-0.006108	62645	America
01/01/1980	Aruba	1	01/01/1987	22.76	0.02276	2.307	26876	0.177377667	73.325	-0.01301	61830	America
01/01/1980	Aruba	1	01/01/1988	22.62	0.02262	2.291	32328	0.202857568	73.378	-0.012308	61069	America
01/01/1980	Aruba	1	01/01/1989	22.5	0.0225	2.272	36284	0.1223707	73.425	-0.000704	61026	America
01/01/1990	Aruba	1	01/01/1990	22.36	0.02236	2.249	37014	0.020119061	73.468	0.018369	62147	America
01/01/1990	Aruba	1	01/01/1991	22.23	0.02223	2.221	38310	0.035013779	73.509	0.040147	64642	America
01/01/1990	Aruba	1	01/01/1992	22.1	0.0221	2.187	38238	-0.001879405	73.544	0.056372	68286	America
01/01/1990	Aruba	1	01/01/1993	22	0.022	2.149	38477	0.006250327	73.573	0.06278	72573	America
01/01/1990	Aruba	1	01/01/1994	21.91	0.02191	2.108	39318	0.021857213	73.598	0.057721	76762	America
01/01/1990	Aruba	1	01/01/1995	21.83	0.02183	2.064	38602	-0.018210489	73.622	0.04639	80323	America
01/01/1990	Aruba	1	01/01/1996	21.76	0.02176	2.021	38003	-0.015517331	73.645	0.034187	83069	America
01/01/1990	Aruba	1	01/01/1997	21.68	0.02168	1.979	40312	0.060758361	73.669	0.025184	85161	America
01/01/1990	Aruba	1	01/01/1998	21.6	0.0216	1.94	42565	0.055889065	73.697	0.019563	86827	America
01/01/1990	Aruba	1	01/01/1999	21.49	0.02149	1.905	42564	-2.35e-05	73.734	0.0186	88442	America
01/01/2000	Aruba	1	01/01/2000	21.35	0.02135	1.874	43703	0.026759703	73.783	0.02068	90271	America
01/01/2000	Aruba	1	01/01/2001	21.15	0.02115	1.848	42445	-0.028785209	73.852	0.023175	92363	America
01/01/2000	Aruba	1	01/01/2002	20.89	0.02089	1.825	40288	-0.050818707	73.94	0.024176	94596	America
01/01/2000	Aruba	1	01/01/2003	20.57	0.02057	1.805	39246	-0.025863781	74.048	0.024092	96875	America
01/01/2000	Aruba	1	01/01/2004	20.2	0.0202	1.786	41057	0.04614483	74.175	0.02241	99046	America
01/01/2000	Aruba	1	01/01/2005	19.8	0.0198	1.769	40737	-0.007794042	74.316	0.019688	100996	America
01/01/2000	Aruba	1	01/01/2006	19.37	0.01937	1.754	40209	-0.01296119	74.467	0.016981	102711	America
01/01/2000	Aruba	1	01/01/2007	18.95	0.01895	1.739	40558	0.008679649	74.621	0.01474	104225	America
01/01/2000	Aruba	1	01/01/2008	18.55	0.01855	1.726	38594	-0.048424479	74.772	0.012483	105526	America
01/01/2000	Aruba	1	01/01/2009	18.18	0.01818	1.713	35573	-0.078276416	74.919	0.010291	106612	America
01/01/2010	Aruba	1	01/01/2010	17.84	0.01784	1.701	33288	-0.06423411	75.059	0.008217	107488	America
01/01/2010	Aruba	1	01/01/2011	17.55	0.01755	1.69	36016	0.081951454	75.193	0.006075	108141	America
01/01/2010	Aruba	1	01/01/2012	17.28	0.01728	1.681	35419	-0.016575966	75.324	0.004124	108587	America
01/01/2010	Aruba	1	01/01/2013	17.03	0.01703	1.673	36083	0.018747	75.455	0.002726	108883	America
01/01/1960	Australia	1	01/01/1964	22.7	0.0227	3.154	16098		70.65		11122567	East Asia & Pacific
01/01/1960	Australia	1	01/01/1965	22.4	0.0224	2.973	16601	0.031246118	70.98	0.021326	11359763	East Asia & Pacific
01/01/1960	Australia	1	01/01/1966	22.1	0.0221	2.885	16756	0.009336787	70.82	0.022696	11617580	East Asia & Pacific
01/01/1960	Australia	1	01/01/1967	22	0.022	2.847	17570	0.048579613	71.1	0.023635	11892163	East Asia & Pacific
01/01/1960	Australia	1	01/01/1968	21.9	0.0219	2.886	18261	0.039328401	70.73	0.023846	12175746	East Asia & Pacific
01/01/1960	Australia	1	01/01/1969	21.7	0.0217	2.887	18949	0.037675921	71.14	0.023124	12457299	East Asia & Pacific
01/01/1970	Australia	1	01/01/1970	21.4	0.0214	2.859	19719	0.04063539	70.81	0.021759	12728362	East Asia & Pacific
01/01/1970	Australia	1	01/01/1971	20.9	0.0209	2.945	20176	0.023175617	71.41	0.020386	12987847	East Asia & Pacific
01/01/1970	Australia	1	01/01/1972	20.2	0.0202	2.743	20385	0.010358842	71.93	0.019175	13236895	East Asia & Pacific
01/01/1970	Australia	1	01/01/1973	19.4	0.0194	2.491	21185	0.039244543	72.14	0.017775	13472175	East Asia & Pacific
01/01/1970	Australia	1	01/01/1974	18.4	0.0184	2.321	21383	0.009346236	71.89	0.01619	13690285	East Asia & Pacific
01/01/1970	Australia	1	01/01/1975	17.3	0.0173	2.148	21708	0.01519899	72.84	0.014566	13889696	East Asia & Pacific
01/01/1970	Australia	1	01/01/1976	16.2	0.0162	2.06	22372	0.030587802	72.88	0.012837	14067994	East Asia & Pacific
01/01/1970	Australia	1	01/01/1977	15.3	0.0153	2.007	22373	4.47e-05	73.49	0.011367	14227905	East Asia & Pacific
